05139	Duck, domesticated, meat and skin, raw	Kaczka, miêso i skóra	oz	36429	uncja (28 gram)
05139	Duck, domesticated, meat and skin, raw	Kaczka, miêso i skóra	unit (yield from 1 lb ready-to-cook duck)	36430	450 gram
05139	Duck, domesticated, meat and skin, raw	Kaczka, miêso i skóra	duck	36431	sztuka
05141	Duck, domesticated, meat only, raw	Kaczka, tylko miêso	gram	36432	gram
05141	Duck, domesticated, meat only, raw	Kaczka, tylko miêso	unit (yield from 1 lb ready-to-cook duck)	36433	450 gram
05141	Duck, domesticated, meat only, raw	Kaczka, tylko miêso	duck	36434	sztuka
05143	Duck, domesticated, liver, raw	Kaczka, w¹troba	gram	36435	gram
05143	Duck, domesticated, liver, raw	Kaczka, w¹troba	liver	36436	sztuka
05143	Duck, domesticated, liver, raw	Kaczka, w¹troba	unit (yield from 1 lb ready-to-cook duck)	36437	450 gram
05144	Duck, wild, meat and skin, raw	Kaczka, dzika, miêso i skóra	gram	36438	gram
05144	Duck, wild, meat and skin, raw	Kaczka, dzika, miêso i skóra	oz	36439	uncja (28 gram)
05144	Duck, wild, meat and skin, raw	Kaczka, dzika, miêso i skóra	unit (yield from 1 lb ready-to-cook duck)	36440	450 gram
05144	Duck, wild, meat and skin, raw	Kaczka, dzika, miêso i skóra	duck	36441	sztuka
05145	Duck, wild, breast, meat only, raw	Kaczka, dzika, pierœ	gram	36442	gram
05145	Duck, wild, breast, meat only, raw	Kaczka, dzika, pierœ	unit (yield from 1 lb ready-to-cook duck)	36443	450 gram
05145	Duck, wild, breast, meat only, raw	Kaczka, dzika, pierœ	breast, bone and skin removed	36444	pierœ, bez koœci i skóry
05146	Goose, domesticated, meat and skin, raw	Gêœ, ca³a	gram	36445	gram
05146	Goose, domesticated, meat and skin, raw	Gêœ, ca³a	oz	36446	uncja (28 gram)
05146	Goose, domesticated, meat and skin, raw	Gêœ, ca³a	unit (yield from 1 lb ready-to-cook goose)	36447	450 gram
05146	Goose, domesticated, meat and skin, raw	Gêœ, ca³a	goose	36448	sztuka
05148	Goose, domesticated, meat only, raw	Gêœ, tylko miêso	gram	36449	gram
05148	Goose, domesticated, meat only, raw	Gêœ, tylko miêso	oz	36450	uncja (28 gram)
05148	Goose, domesticated, meat only, raw	Gêœ, tylko miêso	unit (yield from 1 lb ready-to-cook goose)	36451	450 gram
05148	Goose, domesticated, meat only, raw	Gêœ, tylko miêso	goose	36452	sztuka
05150	Goose, liver, raw	Gêœ, w¹troba	gram	36453	gram
05150	Goose, liver, raw	Gêœ, w¹troba	liver	36454	sztuka
05150	Goose, liver, raw	Gêœ, w¹troba	unit (yield from 1 lb ready-to-cook goose)	36455	450 gram
05153	Pheasant, raw, meat and skin	Ba¿ant, ca³y	gram	36456	gram
05153	Pheasant, raw, meat and skin	Ba¿ant, ca³y	oz	36457	uncja (28 gram)
05153	Pheasant, raw, meat and skin	Ba¿ant, ca³y	unit (yield from 1 lb ready-to-eat pheasant)	36458	450 gram
05153	Pheasant, raw, meat and skin	Ba¿ant, ca³y	pheasant	36459	sztuka
05154	Pheasant, raw, meat only	Ba¿ant, tylko miêso	gram	36460	gram
05154	Pheasant, raw, meat only	Ba¿ant, tylko miêso	oz	36461	uncja (28 gram)
05154	Pheasant, raw, meat only	Ba¿ant, tylko miêso	unit (yield from 1 lb ready-to-eat pheasant)	36462	450 gram
05154	Pheasant, raw, meat only	Ba¿ant, tylko miêso	pheasant	36463	sztuka
05155	Pheasant, breast, meat only, raw	Ba¿ant, pierœ	gram	36464	gram
05155	Pheasant, breast, meat only, raw	Ba¿ant, pierœ	oz	36465	uncja (28 gram)
05155	Pheasant, breast, meat only, raw	Ba¿ant, pierœ	unit (yield from 1 lb ready-to-eat pheasant)	36466	450 gram
05155	Pheasant, breast, meat only, raw	Ba¿ant, pierœ	breast, bone and skin removed	36467	pierœ, bez koœci i skóry
05156	Pheasant, leg, meat only, raw	Ba¿ant, udziec	gram	36468	gram
05156	Pheasant, leg, meat only, raw	Ba¿ant, udziec	unit (yield from 1 lb ready-to-eat pheasant)	36469	450 gram
05156	Pheasant, leg, meat only, raw	Ba¿ant, udziec	leg, bone and skin removed	36470	bez koœci i skóry
05157	Quail, meat and skin, raw	Przepiórka, ca³a	gram	36471	gram
05157	Quail, meat and skin, raw	Przepiórka, ca³a	quail	36472	sztuka
05157	Quail, meat and skin, raw	Przepiórka, ca³a	unit (yield from 1 lb ready-to cook quail)	36473	450 gram
05158	Quail, meat only, raw	Przepiórka, tylko miêso	gram	36474	gram
05158	Quail, meat only, raw	Przepiórka, tylko miêso	quail	36475	sztuka
05158	Quail, meat only, raw	Przepiórka, tylko miêso	unit (yield from 1 lb ready-to cook quail)	36476	450 gram
05159	Quail, breast, meat only, raw	Przepiórka, pierœ	gram	36477	gram
05159	Quail, breast, meat only, raw	Przepiórka, pierœ	oz	36478	uncja (28 gram)
05159	Quail, breast, meat only, raw	Przepiórka, pierœ	unit (yield from 1 lb ready-to cook quail)	36479	450 gram
05159	Quail, breast, meat only, raw	Przepiórka, pierœ	breast	36480	sztuka
05167	Turkey, whole, meat only, raw	Indyk, ca³y	gram	36481	gram
05167	Turkey, whole, meat only, raw	Indyk, ca³y	oz	36482	uncja (28 gram)
05167	Turkey, whole, meat only, raw	Indyk, ca³y	bird	36483	sztuka
05171	Turkey, whole, giblets, raw	Indyk, podroby	gram	36484	gram
05171	Turkey, whole, giblets, raw	Indyk, podroby	oz	36485	uncja (28 gram)
05171	Turkey, whole, giblets, raw	Indyk, podroby	giblets	36486	sztuka
05173	Turkey, gizzard, all classes, raw	Indyk, ¿o³¹dek	gram	36487	gram
05173	Turkey, gizzard, all classes, raw	Indyk, ¿o³¹dek	raw gizzard	36488	sztuka
05175	Turkey, heart, all classes, raw	Indyk, serce	gram	36489	gram
05175	Turkey, heart, all classes, raw	Indyk, serce	piece	36490	sztuka
05177	Turkey, liver, all classes, raw	Indyk, w¹troba	gram	36491	gram
05177	Turkey, liver, all classes, raw	Indyk, w¹troba	raw liver	36492	sztuka
05179	Turkey from whole, neck, meat only, raw	Indyk, szyja	gram	36493	gram
05179	Turkey from whole, neck, meat only, raw	Indyk, szyja	oz	36494	uncja (28 gram)
05179	Turkey from whole, neck, meat only, raw	Indyk, szyja	lb	36495	funt (450 gram)
05185	Turkey from whole, light meat, raw	Indyk, jasne miêso	gram	36496	gram
05185	Turkey from whole, light meat, raw	Indyk, jasne miêso	serving	36497	porcja
05187	Turkey from whole, dark meat, meat only, raw	Indyk, ciemne miêso	gram	36498	gram
05187	Turkey from whole, dark meat, meat only, raw	Indyk, ciemne miêso	serving	36499	porcja
05191	Turkey, all classes, breast, meat and skin, raw	Indyk, pierœ, ca³a	gram	36500	gram
05191	Turkey, all classes, breast, meat and skin, raw	Indyk, pierœ, ca³a	unit (yield from 1 lb ready-to-cook turkey)	36501	450 gram
05191	Turkey, all classes, breast, meat and skin, raw	Indyk, pierœ, ca³a	breast, bone removed	36502	pierœ, bez koœci
05193	Turkey, all classes, leg, meat and skin, raw	Indyk, udziec	gram	36503	gram
05193	Turkey, all classes, leg, meat and skin, raw	Indyk, udziec	unit (yield from 1 lb ready-to-cook turkey)	36504	450 gram
05193	Turkey, all classes, leg, meat and skin, raw	Indyk, udziec	leg, bone removed	36505	udziec, bez koœci
05195	Turkey, all classes, wing, meat and skin, raw	Indyk, skrzyd³o, ca³e	gram	36506	gram
05195	Turkey, all classes, wing, meat and skin, raw	Indyk, skrzyd³o, ca³e	unit (yield from 1 lb ready-to-cook turkey)	36507	450 gram
05195	Turkey, all classes, wing, meat and skin, raw	Indyk, skrzyd³o, ca³e	wing, bone removed	36508	skrzyd³o, bez koœci
05219	Turkey, breast, from whole bird, meat only, raw	Indyk, pierœ, tylko miêso	gram	36512	gram
05219	Turkey, breast, from whole bird, meat only, raw	Indyk, pierœ, tylko miêso	oz	36513	uncja (28 gram)
05219	Turkey, breast, from whole bird, meat only, raw	Indyk, pierœ, tylko miêso	breast	36514	pierœ
05227	Turkey, wing, from whole bird, meat only, raw	Indyk, skrzyd³o, tylko miêso	gram	36515	gram
05227	Turkey, wing, from whole bird, meat only, raw	Indyk, skrzyd³o, tylko miêso	oz	36516	uncja (28 gram)
05227	Turkey, wing, from whole bird, meat only, raw	Indyk, skrzyd³o, tylko miêso	wing	36517	sztuka
05302	Poultry, mechanically deboned, from backs and necks without skin, raw	Drób, oddzielany mechanicznie z doros³ych kur, bez skór	gram	36518	gram
05302	Poultry, mechanically deboned, from backs and necks without skin, raw	Drób, oddzielany mechanicznie z doros³ych kur, bez skór	lb	36519	funt (450 gram)
05303	Poultry, mechanically deboned, from mature hens, raw	Drób, oddzielany mechanicznie z doros³ych kur	gram	36520	gram
05303	Poultry, mechanically deboned, from mature hens, raw	Drób, oddzielany mechanicznie z doros³ych kur	lb	36521	funt (450 gram)
05305	Ground turkey, raw	Indyk, mielony	gram	36522	gram
05305	Ground turkey, raw	Indyk, mielony	lb	36523	funt (450 gram)
05305	Ground turkey, raw	Indyk, mielony	patty, 4 oz	36524	paczka (115 gram)
05332	Chicken, ground, raw	Kurczak, miêso mielone	gram	36532	gram
05332	Chicken, ground, raw	Kurczak, miêso mielone	oz crumbled	36533	uncja (28 gram)
05651	Ostrich, oyster, raw	Ostryga	gram	36537	gram
05651	Ostrich, oyster, raw	Ostryga	serving ( cooked from 4 oz raw)	36538	porcja 
05651	Ostrich, oyster, raw	Ostryga	oz	36539	uncja (28 gram)
05662	Ground turkey, fat free, raw	Indyk, mielony, bez t³uszczu	gram	36540	gram
05662	Ground turkey, fat free, raw	Indyk, mielony, bez t³uszczu	patty (cooked from 4 oz raw)	36541	paczka (115 gram)
05662	Ground turkey, fat free, raw	Indyk, mielony, bez t³uszczu	oz	36542	uncja (28 gram)
05662	Ground turkey, fat free, raw	Indyk, mielony, bez t³uszczu	lb	36543	funt (450 gram)
06076	Soup, beef broth, cubed, dry	Kostka bulionowa, wieprzowa	gram	36544	gram
06076	Soup, beef broth, cubed, dry	Kostka bulionowa, wieprzowa	cube	36545	kostka
06080	Soup, chicken broth or bouillon, dry	Bulion	gram	36546	gram
06080	Soup, chicken broth or bouillon, dry	Bulion	cube	36547	kostka
06080	Soup, chicken broth or bouillon, dry	Bulion	teaspoon	36548	³y¿eczka
06081	Soup, chicken broth cubes, dry	Kostka bulionowa, drobiowa	gram	36549	gram
06081	Soup, chicken broth cubes, dry	Kostka bulionowa, drobiowa	cube	36550	kostka
06112	Sauce, teriyaki, ready-to-serve	Sos Teriyaki	gram	36551	gram
06112	Sauce, teriyaki, ready-to-serve	Sos Teriyaki	tbsp	36552	³y¿ka
06112	Sauce, teriyaki, ready-to-serve	Sos Teriyaki	fl oz	36553	uncja cieczy (60 ml)
06112	Sauce, teriyaki, ready-to-serve	Sos Teriyaki	cup	36554	szklanka
06118	Gravy, brown, dry	Sos br¹zowy (fix)	gram	36555	gram
06118	Gravy, brown, dry	Sos br¹zowy (fix)	tbsp	36556	³y¿ka
06120	Gravy, chicken, dry	Sos pieczeniowy, jasny (fix)	gram	36557	gram
06120	Gravy, chicken, dry	Sos pieczeniowy, jasny (fix)	tbsp	36558	³y¿ka
06120	Gravy, chicken, dry	Sos pieczeniowy, jasny (fix)	serving	36559	porcja
06122	Gravy, mushroom, dry, powder	Sos grzybowy (fix)	gram	36560	gram
06122	Gravy, mushroom, dry, powder	Sos grzybowy (fix)	cup (8 fl oz)	36561	szklanka
06123	Gravy, onion, dry, mix	Sos cebulowy (fix)	gram	36562	gram
06123	Gravy, onion, dry, mix	Sos cebulowy (fix)	cup (8 fl oz)	36563	szklanka 
06124	Gravy, pork, dry, powder	Sos pieczeniowy, ciemny (fix)	gram	36564	gram
06124	Gravy, pork, dry, powder	Sos pieczeniowy, ciemny (fix)	serving	36565	porcja
06126	Gravy, turkey, dry	Sos pieczeniowy, do indyka (fix)	gram	36566	gram
06126	Gravy, turkey, dry	Sos pieczeniowy, do indyka (fix)	serving	36567	porcja
06150	Sauce, barbecue	Sos BBQ	gram	36573	gram
06150	Sauce, barbecue	Sos BBQ	tbsp	36574	³y¿ka
06150	Sauce, barbecue	Sos BBQ	cup	36575	szklanka
06150	Sauce, barbecue	Sos BBQ	cup	36576	szklanka
06152	Sauce, pizza, canned, ready-to-serve	Sos do pizzy	gram	36577	gram
06152	Sauce, pizza, canned, ready-to-serve	Sos do pizzy	cup	36578	szklanka
06159	Soup, tomato, canned, condensed	Sos pomidorowy	gram	36579	gram
06159	Soup, tomato, canned, condensed	Sos pomidorowy	cup	36580	szklanka
06159	Soup, tomato, canned, condensed	Sos pomidorowy	can	36581	puszka
06164	Sauce, salsa, ready-to-serve	Sos Salsa	gram	36582	gram
06164	Sauce, salsa, ready-to-serve	Sos Salsa	tbsp	36583	³y¿ka
06164	Sauce, salsa, ready-to-serve	Sos Salsa	cup	36584	szklanka
06164	Sauce, salsa, ready-to-serve	Sos Salsa	cup	36585	szklanka
06167	Sauce, homemade, white, thick	Sos jasny	gram	36586	gram
06167	Sauce, homemade, white, thick	Sos jasny	cup	36587	szklanka
06167	Sauce, homemade, white, thick	Sos jasny	cup	36588	szklanka
06169	Sauce, ready-to-serve, pepper, TABASCO	Tabasco	gram	36589	gram
06169	Sauce, ready-to-serve, pepper, TABASCO	Tabasco	tsp	36590	³y¿eczka
06169	Sauce, ready-to-serve, pepper, TABASCO	Tabasco	tsp	36591	³y¿eczka
06963	Fish broth	Bulion rybny	gram	36592	gram
06963	Fish broth	Bulion rybny	cup	36593	szklanka
06963	Fish broth	Bulion rybny	fl oz	36594	uncja cieczy (60 ml)
07019	Chorizo, pork and beef	Chorizo	gram	36595	gram
07019	Chorizo, pork and beef	Chorizo	oz	36596	uncja (28 gram)
07019	Chorizo, pork and beef	Chorizo	"link (4"" long)"	36597	laska
07024	Frankfurter, chicken	Frankfurterka, drobiowa	gram	36598	gram
07024	Frankfurter, chicken	Frankfurterka, drobiowa	oz	36599	uncja (28 gram)
07024	Frankfurter, chicken	Frankfurterka, drobiowa	link	36600	laska
07025	Frankfurter, turkey	Frankfurterka, z indyka	gram	36601	gram
07025	Frankfurter, turkey	Frankfurterka, z indyka	oz	36602	uncja (28 gram)
07025	Frankfurter, turkey	Frankfurterka, z indyka	frankfurter	36603	sztuka
07027	Ham, chopped, not canned	Szynka, siekana	gram	36604	gram
07027	Ham, chopped, not canned	Szynka, siekana	"slice (1 oz) (4"" x 4"" x 3/32"" thick)"	36605	plaster (28 g)
07027	Ham, chopped, not canned	Szynka, siekana	"slice (4-1/4"" x 4-1/4"" x 1/16"")"	36606	plaster
07029	Ham, sliced, regular (approximately 11% fat)	Szynka	gram	36607	gram
07029	Ham, sliced, regular (approximately 11% fat)	Szynka	grams 1 serving	36608	gram per porcja
07029	Ham, sliced, regular (approximately 11% fat)	Szynka	slice	36609	plaster
07030	Ham, minced	Szynka, mielona	gram	36610	gram
07030	Ham, minced	Szynka, mielona	oz	36611	uncja (28 gram)
07030	Ham, minced	Szynka, mielona	"slice (4-1/4"" x 4-1/4"" x 1/16"")"	36612	plaster
07036	Sausage, Italian, pork, raw	Kie³basa, w³oska, wieprzowa	gram	36613	gram
07036	Sausage, Italian, pork, raw	Kie³basa, w³oska, wieprzowa	link, 4/lb	36614	laska, ma³a
07036	Sausage, Italian, pork, raw	Kie³basa, w³oska, wieprzowa	link, 5/lb	36615	laska, du¿a
07050	Mortadella, beef, pork	Mortadela	gram	36616	gram
07050	Mortadella, beef, pork	Mortadela	oz	36617	uncja (28 gram)
07050	Mortadella, beef, pork	Mortadela	slice (15 per 8 oz package)	36618	plaster
07057	Pepperoni, beef and pork, sliced	Pepperoni, plastry	gram	36619	gram
07057	Pepperoni, beef and pork, sliced	Pepperoni, plastry	oz	36620	uncja (28 gram)
07057	Pepperoni, beef and pork, sliced	Pepperoni, plastry	piece	36621	kawa³ek
07057	Pepperoni, beef and pork, sliced	Pepperoni, plastry	oz	36622	uncja (28 gram)
07059	Polish sausage, pork	Kie³basa, polska, wieprzowa	gram	36623	gram
07059	Polish sausage, pork	Kie³basa, polska, wieprzowa	oz	36624	uncja (28 gram)
07059	Polish sausage, pork	Kie³basa, polska, wieprzowa	"sausage (10"" long x 1-1/4"" dia)"	36625	laska
07074	Smoked link sausage, pork	Kabanos, wieprzowy	gram	36626	gram
07074	Smoked link sausage, pork	Kabanos, wieprzowy	"link (4"" long x 1-1/8"" dia)"	36627	laska
07074	Smoked link sausage, pork	Kabanos, wieprzowy	"link, little (2"" long x 3/4"" dia)"	36628	laska, ma³a
07075	Sausage, smoked link sausage, pork and beef	Kabanos, wieprzowo-drobiowy	gram	36629	gram
07075	Sausage, smoked link sausage, pork and beef	Kabanos, wieprzowo-drobiowy	oz	36630	uncja (28 gram)
07081	Turkey breast, sliced, prepackaged	Indyk, pierœ, plastry	gram	36631	gram
07081	Turkey breast, sliced, prepackaged	Indyk, pierœ, plastry	slice	36632	plaster
07926	Salami, Italian, pork	Salami	gram	36633	gram
07926	Salami, Italian, pork	Salami	oz	36634	uncja (28 gram)
07939	Frankfurter, pork	Frankfurterka, wieprzowa	gram	36635	gram
07939	Frankfurter, pork	Frankfurterka, wieprzowa	link	36636	laska
07970	Kielbasa, fully cooked, unheated	Kie³basa	gram	36642	gram
07970	Kielbasa, fully cooked, unheated	Kie³basa	oz	36643	uncja (28 gram)
07970	Kielbasa, fully cooked, unheated	Kie³basa	link	36644	laska
07974	Bacon, turkey, low sodium	Indyk, boczek	gram	36645	gram
07974	Bacon, turkey, low sodium	Indyk, boczek	serving	36646	porcja
07977	Ham, smoked, extra lean, low sodium	Szynka, wêdzona	gram	36647	gram
07979	Sausage, pork, turkey, and beef, reduced sodium	Kie³basa, wieprzowa	gram	36648	gram
07979	Sausage, pork, turkey, and beef, reduced sodium	Kie³basa, wieprzowa	oz	36649	uncja (28 gram)
07979	Sausage, pork, turkey, and beef, reduced sodium	Kie³basa, wieprzowa	serving	36650	porcja
09002	Acerola juice, raw	Sok z aceroli	gram	36651	gram
09002	Acerola juice, raw	Sok z aceroli	cup	36652	szklanka
09002	Acerola juice, raw	Sok z aceroli	fl oz	36653	uncja cieczy (60 ml)
09003	Apples, raw, with skin	Jab³ko	gram	36654	gram
09003	Apples, raw, with skin	Jab³ko	cup, quartered or chopped	36655	szklanka, posiekane
09003	Apples, raw, with skin	Jab³ko	cup slices	36656	szklanka, plastry
09003	Apples, raw, with skin	Jab³ko	"large (3-1/4"" dia)"	36657	du¿e
09003	Apples, raw, with skin	Jab³ko	"medium (3"" dia)"	36658	œrednie
09003	Apples, raw, with skin	Jab³ko	"small (2-3/4"" dia)"	36659	ma³e
09003	Apples, raw, with skin	Jab³ko	"extra small (2-1/2"" dia)"	36660	malutkie
09003	Apples, raw, with skin	Jab³ko	NLEA serving	36661	porcja 
09021	Apricots, raw	Morela	gram	36662	gram
09021	Apricots, raw	Morela	cup, halves	36663	szklanka, po³ówki
09021	Apricots, raw	Morela	cup, sliced	36664	szklanka, pokrojony
09021	Apricots, raw	Morela	apricot	36665	sztuka
09037	Avocados, raw, all commercial varieties	Awokado	gram	36666	gram
09037	Avocados, raw, all commercial varieties	Awokado	cup, cubes	36667	szklanka, kostki
09037	Avocados, raw, all commercial varieties	Awokado	cup, pureed	36668	szklanka, rozgniecione
09037	Avocados, raw, all commercial varieties	Awokado	cup, sliced	36669	szklanka, krojony
09037	Avocados, raw, all commercial varieties	Awokado	avocado, NS as to Florida or California	36670	sztuka
09038	Avocados, raw, California	Awokado Kalifornijskie	gram	36671	gram
09038	Avocados, raw, California	Awokado Kalifornijskie	cup, pureed	36672	szklanka, rozgniecione
09038	Avocados, raw, California	Awokado Kalifornijskie	fruit, without skin and seed	36673	bez skóry i nasion
09038	Avocados, raw, California	Awokado Kalifornijskie	NLEA serving	36674	porcja 
09039	Avocados, raw, Florida	Awokado Florydzkie	gram	36675	gram
09039	Avocados, raw, Florida	Awokado Florydzkie	cup, pureed	36676	szklanka, rozgniecione
09039	Avocados, raw, Florida	Awokado Florydzkie	fruit without skin and seeds	36677	bez skóry i nasion
09040	Bananas, raw	Banan	gram	36678	gram
09040	Bananas, raw	Banan	cup, mashed	36679	szklanka, rozgniecione
09040	Bananas, raw	Banan	cup, sliced	36680	szklanka, krojony
09040	Bananas, raw	Banan	"extra small (less than 6"" long)"	36681	malutki
09040	Bananas, raw	Banan	"small (6"" to 6-7/8"" long)"	36682	ma³y
09040	Bananas, raw	Banan	"medium (7"" to 7-7/8"" long)"	36683	œredni
09040	Bananas, raw	Banan	"large (8"" to 8-7/8"" long)"	36684	du¿y
09040	Bananas, raw	Banan	"extra large (9"" or longer)"	36685	wielki
09040	Bananas, raw	Banan	NLEA serving	36686	porcja 
09042	Blackberries, raw	Je¿yny	gram	36687	gram
09042	Blackberries, raw	Je¿yny	cup	36688	szklanka
09050	Blueberries, raw	Jagody	gram	36689	gram
09050	Blueberries, raw	Jagody	cup	36690	szklanka
09050	Blueberries, raw	Jagody	berries	36691	sztuka
09060	Carambola, (starfruit), raw	Karambola	gram	36692	gram
09060	Carambola, (starfruit), raw	Karambola	cup, cubes	36693	szklanka, kostki
09060	Carambola, (starfruit), raw	Karambola	cup, sliced	36694	szklanka, plastry
09060	Carambola, (starfruit), raw	Karambola	"large (4-1/2"" long)"	36695	du¿a
09060	Carambola, (starfruit), raw	Karambola	"medium (3-5/8"" long)"	36696	œrednia
09060	Carambola, (starfruit), raw	Karambola	"small (3-1/8"" long)"	36697	ma³a
09063	Cherries, sour, red, raw	Wiœnie, kwaœne	gram	36698	gram
09063	Cherries, sour, red, raw	Wiœnie, kwaœne	cup, without pits	36699	szklanka, bez pestek
09063	Cherries, sour, red, raw	Wiœnie, kwaœne	cup, with pits, yields	36700	szklanka, z pestkami
09070	Cherries, sweet, raw	Wiœnie, s³odkie	gram	36701	gram
09070	Cherries, sweet, raw	Wiœnie, s³odkie	cup, with pits, yields	36702	szklanka, z pestkami
09070	Cherries, sweet, raw	Wiœnie, s³odkie	cup, without pits	36703	szklanka, bez pestek
09070	Cherries, sweet, raw	Wiœnie, s³odkie	cherry	36704	sztuka
09070	Cherries, sweet, raw	Wiœnie, s³odkie	NLEA serving	36705	porcja 
09078	Cranberries, raw	¯urawina	gram	36706	gram
09078	Cranberries, raw	¯urawina	cup, chopped	36707	szklanka, posiekana
09078	Cranberries, raw	¯urawina	cup, whole	36708	szklanka
09079	Cranberries, dried, sweetened	¯urawina s³odka, suszona	gram	36709	gram
09079	Cranberries, dried, sweetened	¯urawina s³odka, suszona	cup	36710	szklanka
09083	Currants, european black, raw	Porzeczka, europejska	gram	36711	gram
09083	Currants, european black, raw	Porzeczka, europejska	cup	36712	szklanka
09084	Currants, red and white, raw	Porzeczka, czerwona i bia³a	gram	36713	gram
09084	Currants, red and white, raw	Porzeczka, czerwona i bia³a	cup	36714	szklanka
09088	Elderberries, raw	Dziki bez	gram	36715	gram
09088	Elderberries, raw	Dziki bez	cup	36716	szklanka
09089	Figs, raw	Figi	gram	36717	gram
09089	Figs, raw	Figi	"large (2-1/2"" dia)"	36718	du¿e
09089	Figs, raw	Figi	"medium (2-1/4"" dia)"	36719	œrednie
09089	Figs, raw	Figi	"small (1-1/2"" dia)"	36720	ma³e
09107	Gooseberries, raw	Agrest	gram	36721	gram
09107	Gooseberries, raw	Agrest	cup	36722	szklanka
09110	Goji berries, dried	Jagody Goji	gram	36723	gram
09110	Goji berries, dried	Jagody Goji	tbsp	36724	³y¿ka
09111	Grapefruit, raw, pink and red and white, all areas	Grejpfrut	gram	36725	gram
09111	Grapefruit, raw, pink and red and white, all areas	Grejpfrut	cup sections, with juice	36726	szklanka
09111	Grapefruit, raw, pink and red and white, all areas	Grejpfrut	"large (approx 4-1/2"" dia)"	36727	du¿y
09111	Grapefruit, raw, pink and red and white, all areas	Grejpfrut	"medium (approx 4"" dia)"	36728	œredni
09111	Grapefruit, raw, pink and red and white, all areas	Grejpfrut	"small (approx 3-1/2"" dia)"	36729	ma³y
09112	Grapefruit, raw, pink and red, all areas	Grejpfrut, ró¿owy/czerwony	gram	36730	gram
09112	Grapefruit, raw, pink and red, all areas	Grejpfrut, ró¿owy/czerwony	cup sections, with juice	36731	szklanka
09112	Grapefruit, raw, pink and red, all areas	Grejpfrut, ró¿owy/czerwony	"fruit (3-3/4"" dia)"	36732	sztuka
09112	Grapefruit, raw, pink and red, all areas	Grejpfrut, ró¿owy/czerwony	NLEA serving	36733	porcja 
09113	Grapefruit, raw, pink and red, California and Arizona	Grejpfrut, ró¿owy/czerwony, Kalifornijski	gram	36734	gram
09113	Grapefruit, raw, pink and red, California and Arizona	Grejpfrut, ró¿owy/czerwony, Kalifornijski	cup sections, with juice	36735	szklanka
09113	Grapefruit, raw, pink and red, California and Arizona	Grejpfrut, ró¿owy/czerwony, Kalifornijski	"fruit (3-3/4"" dia)"	36736	sztuka
09114	Grapefruit, raw, pink and red, Florida	Grejpfrut, ró¿owy/czerwony, Florydzki	gram	36737	gram
09114	Grapefruit, raw, pink and red, Florida	Grejpfrut, ró¿owy/czerwony, Florydzki	cup sections, with juice	36738	szklanka
09114	Grapefruit, raw, pink and red, Florida	Grejpfrut, ró¿owy/czerwony, Florydzki	"fruit (3-3/4"" dia)"	36739	sztuka
09116	Grapefruit, raw, white, all areas	Grejpfrut, bia³y	gram	36740	gram
09116	Grapefruit, raw, white, all areas	Grejpfrut, bia³y	cup sections, with juice	36741	szklanka
09116	Grapefruit, raw, white, all areas	Grejpfrut, bia³y	"fruit (3-3/4"" dia)"	36742	sztuka
09117	Grapefruit, raw, white, California	Grejpfrut, bia³y, Kalifornijski	gram	36743	gram
09117	Grapefruit, raw, white, California	Grejpfrut, bia³y, Kalifornijski	cup sections, with juice	36744	szklanka
09117	Grapefruit, raw, white, California	Grejpfrut, bia³y, Kalifornijski	"fruit (3-3/4"" dia)"	36745	sztuka
09118	Grapefruit, raw, white, Florida	Grejpfrut, bia³y, Florydzki	gram	36746	gram
09118	Grapefruit, raw, white, Florida	Grejpfrut, bia³y, Florydzki	cup sections, with juice	36747	szklanka
09118	Grapefruit, raw, white, Florida	Grejpfrut, bia³y, Florydzki	"fruit (3-3/4"" dia)"	36748	sztuka
09128	Grapefruit juice, white, raw	Sok z grejpfruta bia³ego	gram	36749	gram
09128	Grapefruit juice, white, raw	Sok z grejpfruta bia³ego	cup	36750	szklanka
09128	Grapefruit juice, white, raw	Sok z grejpfruta bia³ego	fl oz	36751	uncja cieczy (60 ml)
09128	Grapefruit juice, white, raw	Sok z grejpfruta bia³ego	fruit yields	36752	sok z ca³ego grejpfruta
09129	Grapes, muscadine, raw	Winogrona, muscadine	gram	36753	gram
09129	Grapes, muscadine, raw	Winogrona, muscadine	grape	36754	sztuka
09139	Guavas, common, raw	Gujawa	gram	36755	gram
09139	Guavas, common, raw	Gujawa	cup	36756	szklanka
09139	Guavas, common, raw	Gujawa	fruit, without refuse	36757	sztuka
09140	Guavas, strawberry, raw	Gujawa truskawkowa	gram	36758	gram
09140	Guavas, strawberry, raw	Gujawa truskawkowa	cup	36759	szklanka
09140	Guavas, strawberry, raw	Gujawa truskawkowa	fruit without refuse	36760	sztuka
09148	Kiwifruit, green, raw	Kiwi	gram	36761	gram
09148	Kiwifruit, green, raw	Kiwi	cup, sliced	36762	szklanka, pokrojone
09148	Kiwifruit, green, raw	Kiwi	"fruit (2"" dia)"	36763	sztuka
09148	Kiwifruit, green, raw	Kiwi	NLEA serving	36764	porcja 
09149	Kumquats, raw	Kumkwat	gram	36765	gram
09149	Kumquats, raw	Kumkwat	fruit without refuse	36766	sztuka
09152	Lemon juice, raw	Sok z cytryny	gram	36767	gram
09152	Lemon juice, raw	Sok z cytryny	cup	36768	szklanka
